activity,recording,windowStart,windowEnd,samples,target,accelMagnitudeStd,gyroMagnitudeStd,accelMagnitudeRange,gyroMagnitudeRange,meanAccelJerk,maxAccelJerk,dominantAccelFrequency,dominantFrequencyPowerRatio,motionBandPower,accelRegularity
RANDOM_MOVEMENT,2,5.0,7.0,34,0,0.23158622569314402,54.010400431377896,1.04,192.38,2.6143639787707618,10.847457627118613,0.9873735862605469,0.338889306360609,23.565565164542427,0.14371302822179852
RANDOM_MOVEMENT,2,7.0,9.0,33,0,0.1295240988954334,27.401074965675413,0.67,128.38,1.9278778248587563,6.779661016949237,1.0175204299023815,0.46107748603622806,1.6750363916072393,0.19701365142425714
RANDOM_MOVEMENT,2,9.0,11.0,34,0,0.11005385595731149,26.341803589532002,0.53,100.62,1.5522170861153874,6.333333333333279,1.974747172521093,0.5619072220633559,2.521706375762868,0.14341000268462512
RANDOM_MOVEMENT,2,11.0,13.0,34,0,0.24461890422552846,39.52779493914206,1.12,155.17,2.442561205273071,16.66666666666653,1.481060379390821,0.4044539690923261,27.108996562480826,0.23969789728153812
RANDOM_MOVEMENT,2,13.0,15.0,33,0,0.2810883348242832,45.488556247642656,1.3399999999999999,159.88,3.2889300847457577,13.833333333333625,2.5438010747559536,0.4873060044931524,32.10639274437488,0.304710901132906
RANDOM_MOVEMENT,2,15.0,17.0,34,0,0.11575537982520513,54.26252427306003,0.51,212.08999999999997,1.4633624379387102,7.999999999999933,1.481814099685676,0.4707123141976504,2.7402123899219815,-0.0040034451958655065
RANDOM_MOVEMENT,2,17.0,19.0,33,0,0.08534917208380098,26.44601901887579,0.5700000000000001,97.19,1.1445974576271183,6.779661016949442,2.543801074755951,0.4452001569443563,1.5914350643273525,0.21345934638845096
RANDOM_MOVEMENT,2,19.0,21.0,34,0,0.06657007131184156,16.966772975660767,0.31999999999999995,74.47000000000001,0.9915254237288154,3.220338983050985,2.9621207587816394,0.44113070610688354,1.3484125987203022,0.22556559761072828
RANDOM_MOVEMENT,2,21.0,23.0,33,0,0.07619510021387457,15.493315884543737,0.39,63.309999999999995,1.311970338983047,6.1016949152544955,2.0350408598047607,0.4484408475047506,0.712547157958118,0.3406248681935133
RANDOM_MOVEMENT,2,23.0,25.0,34,0,0.08977721368412932,16.89636340400729,0.59,96.77,1.4777435370655696,6.499999999999754,2.9621207587816394,0.6398416182179439,1.3937613374663353,0.31033573851551305
RANDOM_MOVEMENT,2,25.0,27.0,34,0,0.07191221580515317,30.423102375193228,0.32999999999999996,100.9,0.7355760999828842,4.166666666666758,0.9873735862605465,0.31163237036943126,1.9143663461743525,0.17552005998364617
RANDOM_MOVEMENT,2,27.0,29.0,33,0,0.12009485079057118,29.112014279164303,0.59,121.17999999999999,1.914989406779669,7.118644067796484,0.5087602149511902,0.5747599489913177,2.22935219856652,0.38872418732221103
RANDOM_MOVEMENT,2,29.0,31.0,34,0,0.06997775227276731,48.24512881447472,0.3599999999999999,254.95999999999998,0.5955315870570148,2.3728813559323023,1.481814099685676,0.33019464850974833,2.5932819357055465,0.10569489242842417
RANDOM_MOVEMENT,3,1.0,3.0,34,0,0.08042060711312062,53.508082642204464,0.32999999999999996,179.87,1.0682246190720763,3.5593220338982947,0.987876066457117,0.7827765356228339,2.0848416282025792,0.16967902135976126
RANDOM_MOVEMENT,3,3.0,5.0,33,0,0.07816067367347154,15.733830308021508,0.33999999999999997,66.33999999999999,1.237199858757062,3.1666666666666865,1.5262806448535726,0.39231460674786794,1.7905251343051574,0.20585317460317454
RANDOM_MOVEMENT,3,5.0,7.0,34,0,0.1355406960171616,38.70915633055737,0.55,137.14,1.2392569765451116,4.833333333333292,1.4810603793908204,0.35009417848411833,4.365485688969451,0.04399383545631886
RANDOM_MOVEMENT,3,7.0,9.0,33,0,0.09311663154725407,26.984765626946444,0.45999999999999996,106.94,1.7557379943502847,5.99999999999995,1.017520429902382,0.3343197144191488,1.4300530662399416,0.12309723516620086
RANDOM_MOVEMENT,3,9.0,11.0,34,0,0.055724234507247256,30.658822977800096,0.25,129.08,0.7779489813388109,2.881355932203428,0.9873735862605474,0.43792233334652253,0.7447122699838868,0.18366457347369503
RANDOM_MOVEMENT,3,11.0,13.0,34,0,0.07309104622361268,34.226972892097855,0.29999999999999993,143.30999999999997,1.0732119752681022,3.220338983050888,2.4671790424354807,0.6306262474749912,1.6590023915603211,0.34980602341815975
RANDOM_MOVEMENT,3,13.0,15.0,33,0,0.05256680563034191,7.854359437097707,0.24,36.6,0.7507062146892656,2.5000000000000555,1.5262806448535722,0.47967700476270364,0.8808306948970206,0.18772129107101848
