Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
14136,-0.23,0.57,0.80,1.01,0.77,-1.19,-0.98,1.72,TYPING
14195,-0.25,0.55,0.80,1.00,1.61,-0.77,-0.21,1.80,TYPING
14254,-0.24,0.60,0.85,1.07,-1.05,-0.14,-0.63,1.23,TYPING
14312,-0.23,0.59,0.82,1.04,-1.89,-3.64,0.77,4.17,TYPING
14371,-0.24,0.57,0.78,0.99,-1.05,-5.04,0.21,5.15,TYPING
14429,-0.23,0.55,0.83,1.02,-1.40,-3.78,1.47,4.29,TYPING
14487,-0.24,0.57,0.82,1.03,4.48,-6.79,1.89,8.35,TYPING
14546,-0.24,0.57,0.82,1.03,0.63,-2.87,0.56,2.99,TYPING
14604,-0.24,0.56,0.82,1.02,-0.42,-2.87,-0.14,2.90,TYPING
14663,-0.24,0.55,0.82,1.01,0.98,-2.24,-0.07,2.45,TYPING
14721,-0.23,0.57,0.82,1.03,2.17,-3.43,0.35,4.07,TYPING
14780,-0.24,0.53,0.84,1.02,-2.94,-2.31,-2.52,4.51,TYPING
14839,-0.24,0.57,0.83,1.04,-5.32,2.31,-3.15,6.60,TYPING
14897,-0.26,0.54,0.82,1.02,0.91,0.77,-2.31,2.60,TYPING
14956,-0.24,0.53,0.78,0.98,4.76,-1.33,-1.54,5.18,TYPING
15014,-0.24,0.56,0.83,1.02,1.82,-2.66,-2.24,3.92,TYPING
15073,-0.23,0.61,0.83,1.06,-1.96,-5.32,1.19,5.79,TYPING
15132,-0.24,0.56,0.87,1.06,-1.75,-3.15,1.89,4.07,TYPING
15190,-0.24,0.57,0.82,1.03,-0.28,-1.47,-1.05,1.83,TYPING
15249,-0.25,0.57,0.82,1.02,1.61,-1.96,-0.70,2.63,TYPING
15307,-0.24,0.56,0.82,1.02,2.80,-2.10,-0.84,3.60,TYPING
15366,-0.24,0.56,0.81,1.02,0.35,-2.73,-0.77,2.86,TYPING
15425,-0.24,0.56,0.81,1.01,-0.98,-2.45,0.00,2.64,TYPING
15483,-0.24,0.56,0.82,1.03,1.12,-2.03,-0.28,2.34,TYPING
15542,-0.25,0.57,0.80,1.02,0.21,-3.22,-0.84,3.33,TYPING
15600,-0.24,0.56,0.81,1.01,1.40,-0.56,-1.19,1.92,TYPING
15659,-0.24,0.56,0.82,1.02,-1.33,-2.45,0.21,2.80,TYPING
15718,-0.24,0.56,0.80,1.01,-0.28,-1.26,-0.49,1.38,TYPING
15776,-0.25,0.57,0.81,1.02,1.19,-2.59,0.35,2.87,TYPING
15835,-0.25,0.56,0.83,1.03,2.38,-2.17,-0.35,3.24,TYPING
15893,-0.25,0.59,0.84,1.06,4.69,-0.14,-2.31,5.23,TYPING
15952,-0.24,0.57,0.78,0.99,1.96,-0.84,-0.14,2.14,TYPING
16010,-0.24,0.59,0.83,1.04,-1.89,-3.92,-0.70,4.41,TYPING
16069,-0.24,0.53,0.82,1.01,-0.70,-2.59,0.35,2.71,TYPING
16128,-0.25,0.55,0.83,1.02,-0.84,-2.17,0.14,2.33,TYPING
16186,-0.24,0.59,0.81,1.03,0.14,-1.12,-1.05,1.54,TYPING
16245,-0.24,0.58,0.82,1.03,1.47,-1.19,-0.56,1.97,TYPING
16303,-0.25,0.54,0.83,1.02,0.28,-2.24,17.01,17.16,TYPING
16362,-0.24,0.61,0.83,1.05,2.94,1.33,-0.84,3.33,TYPING
16421,-0.23,0.56,0.78,0.99,-0.28,-2.66,-0.63,2.75,TYPING
16479,-0.25,0.56,0.85,1.05,1.05,-5.81,-0.35,5.91,TYPING
16538,-0.23,0.66,0.88,1.12,-1.68,-2.10,-2.03,3.37,TYPING
16596,-0.24,0.57,0.78,1.00,2.59,1.05,-1.26,3.07,TYPING
16655,-0.25,0.53,0.82,1.01,-0.70,0.14,-2.94,3.03,TYPING
16715,-0.24,0.55,0.81,1.01,1.82,-1.75,-0.70,2.62,TYPING
16773,-0.25,0.61,0.80,1.03,4.13,-2.66,-1.82,5.24,TYPING
16832,-0.24,0.56,0.77,0.98,-1.75,-3.78,0.91,4.26,TYPING
16890,-0.25,0.56,0.84,1.04,-0.70,-3.43,0.00,3.50,TYPING
16949,-0.24,0.59,0.83,1.04,-1.47,-3.50,1.33,4.02,TYPING
17008,-0.24,0.58,0.82,1.03,-0.07,-2.94,0.35,2.96,TYPING
17066,-0.24,0.59,0.82,1.04,0.07,-1.96,0.84,2.13,TYPING
17124,-0.25,0.56,0.80,1.01,-0.21,-5.46,-0.14,5.47,TYPING
17182,-0.24,0.58,0.84,1.05,1.40,-2.10,1.68,3.03,TYPING
17241,-0.27,0.57,0.89,1.09,3.78,0.98,-3.01,4.93,TYPING
