Recording started
time,accelX,accelY,accelZ,accelMagnitude,gyroX,gyroY,gyroZ,gyroMagnitude,activity
14796,0.80,0.58,0.23,1.02,7.49,-21.21,-64.33,68.15,WALKING_IN_PLACE
14856,0.81,0.57,0.27,1.03,-12.88,-35.77,-66.99,77.03,WALKING_IN_PLACE
14917,0.82,0.66,0.26,1.08,-10.36,-38.71,-74.83,84.88,WALKING_IN_PLACE
14976,0.79,0.58,0.26,1.01,-29.68,-38.36,-86.52,99.19,WALKING_IN_PLACE
15036,0.82,0.55,0.28,1.03,-26.18,-36.54,-61.04,75.81,WALKING_IN_PLACE
15095,0.83,0.51,0.30,1.02,-31.08,-16.03,-25.76,43.43,WALKING_IN_PLACE
15155,0.71,0.46,0.32,0.91,4.13,-6.37,-7.63,10.76,WALKING_IN_PLACE
15214,0.66,0.48,0.31,0.87,-6.86,-8.40,10.92,15.39,WALKING_IN_PLACE
15274,0.72,0.45,0.35,0.92,-25.62,-1.40,46.13,52.79,WALKING_IN_PLACE
15334,0.86,0.49,0.36,1.05,-10.01,12.81,81.76,83.36,WALKING_IN_PLACE
15394,0.96,0.60,0.37,1.20,20.65,14.70,94.43,97.77,WALKING_IN_PLACE
15454,0.77,0.63,0.31,1.04,17.57,6.23,63.21,65.90,WALKING_IN_PLACE
15513,0.79,0.55,0.37,1.03,1.68,6.44,47.60,48.06,WALKING_IN_PLACE
15573,0.88,0.54,0.32,1.08,36.54,19.32,57.68,70.96,WALKING_IN_PLACE
15632,0.90,0.54,0.35,1.11,36.61,20.09,51.45,66.26,WALKING_IN_PLACE
15692,0.86,0.50,0.36,1.06,38.01,8.54,33.81,51.58,WALKING_IN_PLACE
15751,0.71,0.50,0.39,0.95,21.70,-7.28,26.60,35.09,WALKING_IN_PLACE
15811,0.63,0.47,0.46,0.91,6.09,-10.08,30.24,32.45,WALKING_IN_PLACE
15871,0.60,0.53,0.48,0.94,3.01,-5.81,23.38,24.28,WALKING_IN_PLACE
15930,0.71,0.56,0.52,1.04,-7.56,-4.62,2.73,9.27,WALKING_IN_PLACE
15990,0.84,0.59,0.50,1.15,-10.08,-2.10,-19.46,22.02,WALKING_IN_PLACE
16049,0.92,0.57,0.46,1.18,-6.02,3.50,-39.27,39.88,WALKING_IN_PLACE
16109,0.85,0.56,0.33,1.06,15.54,10.15,-59.64,62.46,WALKING_IN_PLACE
16168,0.88,0.54,0.28,1.07,4.48,1.12,-78.19,78.33,WALKING_IN_PLACE
16228,0.96,0.54,0.31,1.14,0.77,-7.91,-75.53,75.95,WALKING_IN_PLACE
16288,0.90,0.56,0.31,1.10,-4.97,-12.18,-82.25,83.30,WALKING_IN_PLACE
16347,0.84,0.51,0.35,1.04,-17.08,-12.25,-90.93,93.33,WALKING_IN_PLACE
16407,0.76,0.43,0.33,0.93,-16.17,-8.19,-56.56,59.39,WALKING_IN_PLACE
16466,0.68,0.43,0.32,0.87,-12.67,-3.08,-17.43,21.77,WALKING_IN_PLACE
